"","Id","Name","Category","Year","Region","Biomass","Catches"
"188","TN/RL/GEN/197/Rev.2","CAP - Tiers","OFOC",2050,"indian",845439.356403798,48154.0430697743
"189","TN/RL/GEN/197/Rev.2","CAP - Tiers","OFOC",2050,"pacific",12748051.1085598,2009817.14776134
"190","TN/RL/GEN/197/Rev.2","CAP - Tiers","OFOC",2080,"atlantic",3595429.31380291,-260086.837832071
"191","TN/RL/GEN/197/Rev.2","CAP - Tiers","OFOC",2080,"indian",847261.241746195,48250.4714815328
"192","TN/RL/GEN/197/Rev.2","CAP - Tiers","OFOC",2080,"pacific",12747721.8573155,2009667.92973169
"193","TN/RL/GEN/199","CAP - Optional criteria","OFOC",2050,"atlantic",863164.163286954,-60279.6300498992
"194","TN/RL/GEN/199","CAP - Optional criteria","OFOC",2050,"indian",263283.080407172,15901.0550772473
"195","TN/RL/GEN/199","CAP - Optional criteria","OFOC",2050,"pacific",2338937.81317833,392733.564074874
"196","TN/RL/GEN/199","CAP - Optional criteria","OFOC",2080,"atlantic",888215.662920445,-61693.8631604314
"197","TN/RL/GEN/199","CAP - Optional criteria","OFOC",2080,"indian",265066.916067332,16008.1296550687
"198","TN/RL/GEN/199","CAP - Optional criteria","OFOC",2080,"pacific",2410726.62025967,404929.169976555
"199","TN/RL/GEN/200/Rev.1","S&DT","Other & Multiple",2050,"atlantic",4410911.0862114,-354439.226622857
"200","TN/RL/GEN/200/Rev.1","S&DT","Other & Multiple",2050,"indian",1868622.19941593,-39577.8851550706
"201","TN/RL/GEN/200/Rev.1","S&DT","Other & Multiple",2050,"pacific",10681055.4266788,1694134.51307913
"202","TN/RL/GEN/200/Rev.1","S&DT","Other & Multiple",2080,"atlantic",4869791.80749413,-368731.047700066
"203","TN/RL/GEN/200/Rev.1","S&DT","Other & Multiple",2080,"indian",1869209.91356939,-39647.6529628187
"204","TN/RL/GEN/200/Rev.1","S&DT","Other & Multiple",2080,"pacific",10904321.7240186,1734994.93756432
"205","TN/RL/GEN/202","Disputed waters","Other & Multiple",2050,"atlantic",44910.0822359324,-4429.62716512755
"206","TN/RL/GEN/202","Disputed waters","Other & Multiple",2050,"indian",6.88739513605833,0.200420394539833
"207","TN/RL/GEN/202","Disputed waters","Other & Multiple",2050,"pacific",3756.99625825882,525.071478545666
"208","TN/RL/GEN/202","Disputed waters","Other & Multiple",2080,"atlantic",85455.1773991436,-7066.59457816184
"209","TN/RL/GEN/202","Disputed waters","Other & Multiple",2080,"indian",13.5802522972226,0.627996805123985
"210","TN/RL/GEN/202","Disputed waters","Other & Multiple",2080,"pacific",7289.21826145053,1134.94874086976
"211","TN/RL/W/276/Rev.1 | Full exemption","Chair's text - Consolidated text (June 2021) [Full exemption]","Other & Multiple",2050,"atlantic",3739541.35875344,-297687.756793547
"212","TN/RL/W/276/Rev.1 | Full exemption","Chair's text - Consolidated text (June 2021) [Full exemption]","Other & Multiple",2050,"indian",3514368.38262343,-425681.290946171
"213","TN/RL/W/276/Rev.1 | Full exemption","Chair's text - Consolidated text (June 2021) [Full exemption]","Other & Multiple",2050,"pacific",5907208.39703785,949055.292364225
"214","TN/RL/W/276/Rev.1 | Full exemption","Chair's text - Consolidated text (June 2021) [Full exemption]","Other & Multiple",2080,"atlantic",4107779.97565958,-305043.798207536
"215","TN/RL/W/276/Rev.1 | Full exemption","Chair's text - Consolidated text (June 2021) [Full exemption]","Other & Multiple",2080,"indian",3514540.70673461,-425535.996567415
"216","TN/RL/W/276/Rev.1 | Full exemption","Chair's text - Consolidated text (June 2021) [Full exemption]","Other & Multiple",2080,"pacific",6296528.53418523,1029409.31218083
"217","TN/RL/W/276/Rev.1 | Managed exemption","Chair's text - Consolidated text (June 2021) [Managed exemption]","Other & Multiple",2050,"atlantic",4656451.98643157,-368924.336896114
"218","TN/RL/W/276/Rev.1 | Managed exemption","Chair's text - Consolidated text (June 2021) [Managed exemption]","Other & Multiple",2050,"indian",1820099.77292439,10987.2214855775
"219","TN/RL/W/276/Rev.1 | Managed exemption","Chair's text - Consolidated text (June 2021) [Managed exemption]","Other & Multiple",2050,"pacific",13051659.9577025,2043478.37857534
"220","TN/RL/W/276/Rev.1 | Managed exemption","Chair's text - Consolidated text (June 2021) [Managed exemption]","Other & Multiple",2080,"atlantic",4969879.29349007,-372575.626051977
"221","TN/RL/W/276/Rev.1 | Managed exemption","Chair's text - Consolidated text (June 2021) [Managed exemption]","Other & Multiple",2080,"indian",1821895.28896185,10945.7077416386
"222","TN/RL/W/276/Rev.1 | Managed exemption","Chair's text - Consolidated text (June 2021) [Managed exemption]","Other & Multiple",2080,"pacific",13217717.6355772,2072792.62512539
"223","TN/RL/W/276/Rev.1 | Sustainability scenario","Chair's text - Consolidated text (June 2021) [Sustainability scenario]","Other & Multiple",2050,"atlantic",7229395.32115155,-567469.019527074
"224","TN/RL/W/276/Rev.1 | Sustainability scenario","Chair's text - Consolidated text (June 2021) [Sustainability scenario]","Other & Multiple",2050,"indian",1360774.95952506,73109.9456625674
"225","TN/RL/W/276/Rev.1 | Sustainability scenario","Chair's text - Consolidated text (June 2021) [Sustainability scenario]","Other & Multiple",2050,"pacific",17233843.60666,2634980.93418754
"226","TN/RL/W/276/Rev.1 | Sustainability scenario","Chair's text - Consolidated text (June 2021) [Sustainability scenario]","Other & Multiple",2080,"atlantic",7386433.92577942,-576992.225916818
"227","TN/RL/W/276/Rev.1 | Sustainability scenario","Chair's text - Consolidated text (June 2021) [Sustainability scenario]","Other & Multiple",2080,"indian",1367122.0050769,73407.5265394868
"228","TN/RL/W/276/Rev.1 | Sustainability scenario","Chair's text - Consolidated text (June 2021) [Sustainability scenario]","Other & Multiple",2080,"pacific",17234279.1907803,2635158.34379336
